Dataset,Transform,Sample_Index,Sample_ID,Member_Seed,Original_Prediction,Transformed_Prediction,Signed_Prediction_Change,Absolute_Prediction_Change
Test,mirror_y,97,randomness_0.6266,101,0.01687541790306568,0.017385324463248253,0.0005099065601825714,0.0005099065601825714
Test,mirror_y,97,randomness_0.6266,202,0.0157010555267334,0.016482146456837654,0.0007810909301042557,0.0007810909301042557
Test,mirror_y,98,randomness_0.9870,11,8.651349344290793e-05,-0.0014095016522333026,-0.0014960151456762105,0.0014960151456762105
Test,mirror_y,98,randomness_0.9870,42,-3.273305264883675e-05,-0.00021448996267281473,-0.00018175691002397798,0.00018175691002397798
Test,mirror_y,98,randomness_0.9870,73,0.00150746398139745,0.0013456690357998013,-0.00016179494559764862,0.00016179494559764862
Test,mirror_y,98,randomness_0.9870,101,0.0013690508203580976,4.5276388846104965e-05,-0.0013237744315119926,0.0013237744315119926
Test,mirror_y,98,randomness_0.9870,202,0.001764862914569676,0.0015983573393896222,-0.0001665055751800537,0.0001665055751800537
Test,mirror_y,99,randomness_0.8929,11,0.009743822738528252,0.008939762599766254,-0.0008040601387619972,0.0008040601387619972
Test,mirror_y,99,randomness_0.8929,42,0.007615405134856701,0.008047428913414478,0.0004320237785577774,0.0004320237785577774
Test,mirror_y,99,randomness_0.8929,73,0.008200927637517452,0.009194388054311275,0.0009934604167938232,0.0009934604167938232
Test,mirror_y,99,randomness_0.8929,101,0.009009166620671749,0.008950631134212017,-5.8535486459732056e-05,5.8535486459732056e-05
Test,mirror_y,99,randomness_0.8929,202,0.008132119663059711,0.009138808585703373,0.0010066889226436615,0.0010066889226436615
Test,mirror_xy,0,randomness_0.4364,11,0.029328474774956703,0.0301036536693573,0.0007751788944005966,0.0007751788944005966
Test,mirror_xy,0,randomness_0.4364,42,0.02898513711988926,0.029189223423600197,0.0002040863037109375,0.0002040863037109375
Test,mirror_xy,0,randomness_0.4364,73,0.02831052429974079,0.029192201793193817,0.0008816774934530258,0.0008816774934530258
Test,mirror_xy,0,randomness_0.4364,101,0.026842651888728142,0.027829241007566452,0.0009865891188383102,0.0009865891188383102
Test,mirror_xy,0,randomness_0.4364,202,0.027496783062815666,0.028191452845931053,0.000694669783115387,0.000694669783115387
Test,mirror_xy,1,randomness_0.8999,11,-0.00027523082098923624,0.0015718761133030057,0.001847106934292242,0.001847106934292242
Test,mirror_xy,1,randomness_0.8999,42,0.0020282261539250612,0.0023592591751366854,0.00033103302121162415,0.00033103302121162415
Test,mirror_xy,1,randomness_0.8999,73,0.002130600856617093,0.0018617912428453565,-0.0002688096137717366,0.0002688096137717366
Test,mirror_xy,1,randomness_0.8999,101,0.0029510699678212404,0.0017794511513784528,-0.0011716188164427876,0.0011716188164427876
Test,mirror_xy,1,randomness_0.8999,202,0.0028424125630408525,0.0027606275398284197,-8.178502321243286e-05,8.178502321243286e-05
Test,mirror_xy,2,randomness_0.3463,11,0.03137160837650299,0.030120430514216423,-0.0012511778622865677,0.0012511778622865677
Test,mirror_xy,2,randomness_0.3463,42,0.029672380536794662,0.029497282579541206,-0.00017509795725345612,0.00017509795725345612
Test,mirror_xy,2,randomness_0.3463,73,0.03040117397904396,0.03040895238518715,7.778406143188477e-06,7.778406143188477e-06
Test,mirror_xy,2,randomness_0.3463,101,0.03127838671207428,0.03036808781325817,-0.0009102988988161087,0.0009102988988161087
Test,mirror_xy,2,randomness_0.3463,202,0.03139711543917656,0.030757028609514236,-0.000640086829662323,0.000640086829662323
Test,mirror_xy,3,randomness_0.0601,11,0.03848334029316902,0.04050862789154053,0.0020252875983715057,0.0020252875983715057
Test,mirror_xy,3,randomness_0.0601,42,0.03927703574299812,0.0395202711224556,0.00024323537945747375,0.00024323537945747375
Test,mirror_xy,3,randomness_0.0601,73,0.03915226832032204,0.039187993854284286,3.5725533962249756e-05,3.5725533962249756e-05
Test,mirror_xy,3,randomness_0.0601,101,0.03905099630355835,0.039647191762924194,0.0005961954593658447,0.0005961954593658447
Test,mirror_xy,3,randomness_0.0601,202,0.03978098928928375,0.039940245449543,0.00015925616025924683,0.00015925616025924683
Test,mirror_xy,4,randomness_0.8679,11,0.007861494086682796,0.010639947839081287,0.002778453752398491,0.002778453752398491
Test,mirror_xy,4,randomness_0.8679,42,0.009166841395199299,0.009898065589368343,0.0007312241941690445,0.0007312241941690445
Test,mirror_xy,4,randomness_0.8679,73,0.008291478268802166,0.009637407958507538,0.0013459296897053719,0.0013459296897053719
Test,mirror_xy,4,randomness_0.8679,101,0.008415508083999157,0.008658378385007381,0.0002428703010082245,0.0002428703010082245
Test,mirror_xy,4,randomness_0.8679,202,0.00875870045274496,0.00953900720924139,0.0007803067564964294,0.0007803067564964294
Test,mirror_xy,5,randomness_0.4324,11,0.03329095244407654,0.03277861326932907,-0.000512339174747467,0.000512339174747467
Test,mirror_xy,5,randomness_0.4324,42,0.03323908522725105,0.03283042088150978,-0.00040866434574127197,0.00040866434574127197
Test,mirror_xy,5,randomness_0.4324,73,0.03274717554450035,0.032193057239055634,-0.0005541183054447174,0.0005541183054447174
Test,mirror_xy,5,randomness_0.4324,101,0.032100189477205276,0.032366812229156494,0.00026662275195121765,0.00026662275195121765
Test,mirror_xy,5,randomness_0.4324,202,0.03204416483640671,0.03344833850860596,0.0014041736721992493,0.0014041736721992493
Test,mirror_xy,6,randomness_0.5435,11,0.02175365947186947,0.01767916977405548,-0.004074489697813988,0.004074489697813988
Test,mirror_xy,6,randomness_0.5435,42,0.01974528655409813,0.019794493913650513,4.920735955238342e-05,4.920735955238342e-05
Test,mirror_xy,6,randomness_0.5435,73,0.020070895552635193,0.019199689850211143,-0.0008712057024240494,0.0008712057024240494
Test,mirror_xy,6,randomness_0.5435,101,0.01965523511171341,0.018356790766119957,-0.0012984443455934525,0.0012984443455934525
Test,mirror_xy,6,randomness_0.5435,202,0.020421015098690987,0.019096288830041885,-0.0013247262686491013,0.0013247262686491013
Test,mirror_xy,7,randomness_0.3614,11,0.03333273157477379,0.0332551933825016,-7.753819227218628e-05,7.753819227218628e-05
Test,mirror_xy,7,randomness_0.3614,42,0.03377621993422508,0.03362375497817993,-0.00015246495604515076,0.00015246495604515076
Test,mirror_xy,7,randomness_0.3614,73,0.03373078629374504,0.033862560987472534,0.00013177469372749329,0.00013177469372749329
Test,mirror_xy,7,randomness_0.3614,101,0.03375561907887459,0.03269922360777855,-0.0010563954710960388,0.0010563954710960388
Test,mirror_xy,7,randomness_0.3614,202,0.03384269028902054,0.03342870995402336,-0.0004139803349971771,0.0004139803349971771
Test,mirror_xy,8,randomness_0.4865,11,0.03131905943155289,0.03150327503681183,0.00018421560525894165,0.00018421560525894165
Test,mirror_xy,8,randomness_0.4865,42,0.03149830549955368,0.0315171554684639,1.8849968910217285e-05,1.8849968910217285e-05
Test,mirror_xy,8,randomness_0.4865,73,0.03177386894822121,0.030336523428559303,-0.0014373455196619034,0.0014373455196619034
Test,mirror_xy,8,randomness_0.4865,101,0.030746372416615486,0.030872724950313568,0.00012635253369808197,0.00012635253369808197
Test,mirror_xy,8,randomness_0.4865,202,0.03179849311709404,0.03053496778011322,-0.0012635253369808197,0.0012635253369808197
Test,mirror_xy,9,randomness_0.2773,11,0.03768477588891983,0.03755956515669823,-0.0001252107322216034,0.0001252107322216034
Test,mirror_xy,9,randomness_0.2773,42,0.03750874847173691,0.03734191134572029,-0.00016683712601661682,0.00016683712601661682
Test,mirror_xy,9,randomness_0.2773,73,0.037116315215826035,0.03743378445506096,0.0003174692392349243,0.0003174692392349243
Test,mirror_xy,9,randomness_0.2773,101,0.03776825591921806,0.03757146745920181,-0.0001967884600162506,0.0001967884600162506
Test,mirror_xy,9,randomness_0.2773,202,0.03794753551483154,0.03760208189487457,-0.0003454536199569702,0.0003454536199569702
Test,mirror_xy,10,randomness_0.6627,11,0.024438686668872833,0.021210921928286552,-0.003227764740586281,0.003227764740586281
Test,mirror_xy,10,randomness_0.6627,42,0.02211482636630535,0.02224520407617092,0.00013037770986557007,0.00013037770986557007
Test,mirror_xy,10,randomness_0.6627,73,0.022884221747517586,0.022017110139131546,-0.0008671116083860397,0.0008671116083860397
Test,mirror_xy,10,randomness_0.6627,101,0.02204098179936409,0.02067079208791256,-0.0013701897114515305,0.0013701897114515305
Test,mirror_xy,10,randomness_0.6627,202,0.02254374511539936,0.021528102457523346,-0.0010156426578760147,0.0010156426578760147
Test,mirror_xy,11,randomness_0.3774,11,0.035244423896074295,0.03636188060045242,0.001117456704378128,0.001117456704378128
Test,mirror_xy,11,randomness_0.3774,42,0.03363201022148132,0.03446215018630028,0.0008301399648189545,0.0008301399648189545
Test,mirror_xy,11,randomness_0.3774,73,0.03341079503297806,0.03409138694405556,0.0006805919110774994,0.0006805919110774994
Test,mirror_xy,11,randomness_0.3774,101,0.0339321531355381,0.03480185195803642,0.0008696988224983215,0.0008696988224983215
Test,mirror_xy,11,randomness_0.3774,202,0.03364287689328194,0.03451810032129288,0.0008752234280109406,0.0008752234280109406
Test,mirror_xy,12,randomness_0.6687,11,0.021703675389289856,0.019348235800862312,-0.0023554395884275436,0.0023554395884275436
Test,mirror_xy,12,randomness_0.6687,42,0.021792670711874962,0.020436029881238937,-0.0013566408306360245,0.0013566408306360245
Test,mirror_xy,12,randomness_0.6687,73,0.021377883851528168,0.019955677911639214,-0.0014222059398889542,0.0014222059398889542
Test,mirror_xy,12,randomness_0.6687,101,0.02050558105111122,0.019384833052754402,-0.0011207479983568192,0.0011207479983568192
Test,mirror_xy,12,randomness_0.6687,202,0.02068093977868557,0.019200991839170456,-0.0014799479395151138,0.0014799479395151138
Test,mirror_xy,13,randomness_0.5896,11,0.026048986241221428,0.023166049271821976,-0.002882936969399452,0.002882936969399452
Test,mirror_xy,13,randomness_0.5896,42,0.024984819814562798,0.024604111909866333,-0.00038070790469646454,0.00038070790469646454
Test,mirror_xy,13,randomness_0.5896,73,0.02524099312722683,0.02326381206512451,-0.001977181062102318,0.001977181062102318
Test,mirror_xy,13,randomness_0.5896,101,0.024157969281077385,0.02284739352762699,-0.0013105757534503937,0.0013105757534503937
Test,mirror_xy,13,randomness_0.5896,202,0.024184273555874825,0.023263245820999146,-0.000921027734875679,0.000921027734875679
Test,mirror_xy,14,randomness_0.3554,11,0.0361446887254715,0.03605221211910248,-9.247660636901855e-05,9.247660636901855e-05
Test,mirror_xy,14,randomness_0.3554,42,0.03677878901362419,0.03693246468901634,0.00015367567539215088,0.00015367567539215088
Test,mirror_xy,14,randomness_0.3554,73,0.03637724369764328,0.03635348379611969,-2.3759901523590088e-05,2.3759901523590088e-05
Test,mirror_xy,14,randomness_0.3554,101,0.03468836098909378,0.03514019772410393,0.0004518367350101471,0.0004518367350101471
Test,mirror_xy,14,randomness_0.3554,202,0.03633695840835571,0.036558110266923904,0.00022115185856819153,0.00022115185856819153
Test,mirror_xy,15,randomness_0.2593,11,0.037012979388237,0.03623133525252342,-0.0007816441357135773,0.0007816441357135773
Test,mirror_xy,15,randomness_0.2593,42,0.036235082894563675,0.03646571934223175,0.00023063644766807556,0.00023063644766807556
Test,mirror_xy,15,randomness_0.2593,73,0.03654223307967186,0.036237481981515884,-0.00030475109815597534,0.00030475109815597534
Test,mirror_xy,15,randomness_0.2593,101,0.03718305751681328,0.03581564128398895,-0.0013674162328243256,0.0013674162328243256
Test,mirror_xy,15,randomness_0.2593,202,0.037465497851371765,0.036803945899009705,-0.0006615519523620605,0.0006615519523620605
Test,mirror_xy,16,randomness_0.6176,11,0.021010445430874825,0.0206587016582489,-0.00035174377262592316,0.00035174377262592316
Test,mirror_xy,16,randomness_0.6176,42,0.01925431378185749,0.0195937380194664,0.0003394242376089096,0.0003394242376089096
Test,mirror_xy,16,randomness_0.6176,73,0.019963035359978676,0.020050380378961563,8.734501898288727e-05,8.734501898288727e-05
Test,mirror_xy,16,randomness_0.6176,101,0.018779685720801353,0.020362069830298424,0.0015823841094970703,0.0015823841094970703
Test,mirror_xy,16,randomness_0.6176,202,0.019270531833171844,0.020098073408007622,0.0008275415748357773,0.0008275415748357773
Test,mirror_xy,17,randomness_0.9780,11,0.0035268564242869616,0.0035900522489100695,6.319582462310791e-05,6.319582462310791e-05
Test,mirror_xy,17,randomness_0.9780,42,0.001347278361208737,0.00237557222135365,0.0010282938601449132,0.0010282938601449132
Test,mirror_xy,17,randomness_0.9780,73,0.003406862961128354,0.0036906853783875704,0.0002838224172592163,0.0002838224172592163
Test,mirror_xy,17,randomness_0.9780,101,0.0032654099632054567,0.003232854651287198,-3.255531191825867e-05,3.255531191825867e-05
Test,mirror_xy,17,randomness_0.9780,202,0.002283242763951421,0.0036723532248288393,0.0013891104608774185,0.0013891104608774185
Test,mirror_xy,18,randomness_0.2753,11,0.03774562478065491,0.03795034810900688,0.0002047233283519745,0.0002047233283519745
Test,mirror_xy,18,randomness_0.2753,42,0.0379134938120842,0.03831036388874054,0.00039687007665634155,0.00039687007665634155
Test,mirror_xy,18,randomness_0.2753,73,0.03772607445716858,0.03774895519018173,2.2880733013153076e-05,2.2880733013153076e-05
Test,mirror_xy,18,randomness_0.2753,101,0.037782613188028336,0.03784608468413353,6.347149610519409e-05,6.347149610519409e-05
Test,mirror_xy,18,randomness_0.2753,202,0.03817259520292282,0.0382545180618763,8.192285895347595e-05,8.192285895347595e-05
Test,mirror_xy,19,randomness_0.0701,11,0.03653369098901749,0.035514406859874725,-0.0010192841291427612,0.0010192841291427612
Test,mirror_xy,19,randomness_0.0701,42,0.03633759543299675,0.03651368245482445,0.00017608702182769775,0.00017608702182769775
Test,mirror_xy,19,randomness_0.0701,73,0.0359785296022892,0.03607174754142761,9.321793913841248e-05,9.321793913841248e-05
Test,mirror_xy,19,randomness_0.0701,101,0.03630947694182396,0.036452002823352814,0.00014252588152885437,0.00014252588152885437
Test,mirror_xy,19,randomness_0.0701,202,0.03699552267789841,0.03682602196931839,-0.0001695007085800171,0.0001695007085800171
Test,mirror_xy,20,randomness_0.2372,11,0.04196849465370178,0.04187718406319618,-9.131059050559998e-05,9.131059050559998e-05
Test,mirror_xy,20,randomness_0.2372,42,0.04095936939120293,0.04092881456017494,-3.055483102798462e-05,3.055483102798462e-05
Test,mirror_xy,20,randomness_0.2372,73,0.04102877527475357,0.04088422656059265,-0.0001445487141609192,0.0001445487141609192
Test,mirror_xy,20,randomness_0.2372,101,0.04142134636640549,0.040782198309898376,-0.0006391480565071106,0.0006391480565071106
Test,mirror_xy,20,randomness_0.2372,202,0.04195675626397133,0.04149184748530388,-0.00046490877866744995,0.00046490877866744995
Test,mirror_xy,21,randomness_0.2803,11,0.03350960835814476,0.035579025745391846,0.0020694173872470856,0.0020694173872470856
Test,mirror_xy,21,randomness_0.2803,42,0.034360915422439575,0.03413742035627365,-0.00022349506616592407,0.00022349506616592407
Test,mirror_xy,21,randomness_0.2803,73,0.03458763659000397,0.03439212962985039,-0.0001955069601535797,0.0001955069601535797
Test,mirror_xy,21,randomness_0.2803,101,0.033901818096637726,0.035360515117645264,0.0014586970210075378,0.0014586970210075378
Test,mirror_xy,21,randomness_0.2803,202,0.03461907058954239,0.0349326990544796,0.0003136284649372101,0.0003136284649372101
Test,mirror_xy,22,randomness_0.8228,11,0.004255316220223904,0.004777866415679455,0.0005225501954555511,0.0005225501954555511
Test,mirror_xy,22,randomness_0.8228,42,0.005887684412300587,0.005481724627315998,-0.0004059597849845886,0.0004059597849845886
Test,mirror_xy,22,randomness_0.8228,73,0.0059613632038235664,0.00566131342202425,-0.0003000497817993164,0.0003000497817993164
Test,mirror_xy,22,randomness_0.8228,101,0.005261317826807499,0.006144632585346699,0.0008833147585391998,0.0008833147585391998
Test,mirror_xy,22,randomness_0.8228,202,0.005350806750357151,0.005684894509613514,0.0003340877592563629,0.0003340877592563629
Test,mirror_xy,23,randomness_0.2182,11,0.034551169723272324,0.03401914983987808,-0.0005320198833942413,0.0005320198833942413
Test,mirror_xy,23,randomness_0.2182,42,0.03429653123021126,0.034437842667102814,0.00014131143689155579,0.00014131143689155579
Test,mirror_xy,23,randomness_0.2182,73,0.03400015830993652,0.03426152467727661,0.0002613663673400879,0.0002613663673400879
Test,mirror_xy,23,randomness_0.2182,101,0.03460261598229408,0.03417627513408661,-0.00042634084820747375,0.00042634084820747375
Test,mirror_xy,23,randomness_0.2182,202,0.03533010184764862,0.035063356161117554,-0.0002667456865310669,0.0002667456865310669
Test,mirror_xy,24,randomness_0.6927,11,0.02072478085756302,0.019153209403157234,-0.0015715714544057846,0.0015715714544057846
Test,mirror_xy,24,randomness_0.6927,42,0.019152997061610222,0.018860088661313057,-0.0002929084002971649,0.0002929084002971649
